record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,priority,airline,season,shc_code,num_connections,distance_km,total_transit_time_hours,capacity_available_kg,reliability_score,weather_risk_score,load_factor,cost_sar,optimization_score
RTE_008078,2026-02-23 20:32:09,SHP_001801,CR_01,JFK,JED,Valuable,195.27,Standard,Singapore Airlines Cargo,Winter,VAL,0,10219.0,18.4,297.37,0.917,0.257,0.779,5053.87,0.5949
RTE_014369,2026-01-22 18:08:05,SHP_003191,CR_05,PVG,JED,Heavy,2705.33,Standard,Singapore Airlines Cargo,Winter,HEA,0,7943.0,13.22,3749.71,0.934,0.141,0.853,14020.96,0.9023
RTE_018954,2025-04-11 11:06:45,SHP_004223,CR_02,ORD,JED,General,2113.61,Standard,Saudia Cargo,Spring,GEN,2,10769.0,26.13,6450.82,0.726,0.455,0.754,9430.4,0.3818
RTE_016067,2026-02-10 06:43:42,SHP_003571,CR_05,JFK,JED,Valuable,998.6,Economy,Etihad Cargo,Winter,VAL,0,10201.0,18.57,2667.2,0.889,0.429,0.728,9239.53,0.766
RTE_010975,2025-10-20 03:15:00,SHP_002449,CR_02,CAI,JED,Dangerous,464.71,Express,Cargolux,Monsoon,CAO,0,1324.0,3.31,751.75,0.926,0.427,0.592,6506.71,0.6625
RTE_020390,2025-08-02 19:45:38,SHP_004537,CR_01,CDG,JED,Perishable,2452.86,Standard,Lufthansa Cargo,Summer,ICE,0,4418.0,8.21,4047.97,0.95,0.161,0.763,10858.31,0.99
RTE_008975,2025-05-23 16:10:31,SHP_001999,CR_01,BOM,JED,Heavy,12861.76,Economy,Lufthansa Cargo,Spring,HEA,0,3871.0,9.4,29200.11,0.884,0.389,0.778,47872.84,0.7139
RTE_010068,2025-03-30 13:01:39,SHP_002247,CR_04,AMS,JED,Dangerous,2372.03,Economy,Etihad Cargo,Spring,CAO,0,4548.0,9.06,7777.26,0.884,0.314,0.637,10375.29,0.987
RTE_009482,2025-10-05 19:02:00,SHP_002118,CR_01,PVG,JED,Heavy,9171.79,Standard,Saudia Cargo,Monsoon,HEA,0,8019.0,12.59,29809.33,0.95,0.085,0.761,47580.52,0.8373
RTE_010557,2025-09-25 22:11:52,SHP_002354,CR_02,RUH,JED,Heavy,13064.06,Standard,Qatar Airways Cargo,Monsoon,HEA,0,942.0,3.57,33292.81,0.961,0.089,0.604,49358.7,0.8823
RTE_002402,2025-03-12 19:19:07,SHP_000537,CR_04,JFK,JED,Valuable,749.24,Economy,Lufthansa Cargo,Spring,VAL,1,10220.0,26.07,2096.08,0.768,0.625,0.63,4662.62,0.3784
RTE_008737,2025-03-18 17:10:16,SHP_001947,CR_01,MAD,JED,General,2000.27,Economy,Emirates SkyCargo,Spring,GEN,1,4627.0,14.44,6955.75,0.833,0.343,0.602,8362.25,0.8325
RTE_016012,2025-09-08 20:02:35,SHP_003559,CR_04,FRA,JED,General,437.83,Express,Turkish Cargo,Monsoon,GEN,2,4103.0,18.25,1422.47,0.856,0.298,0.754,4945.51,0.3066
RTE_012628,2025-05-20 08:51:09,SHP_002811,CR_01,DXB,JED,Pharmaceutical,1021.44,Express,Emirates SkyCargo,Spring,ELM,1,1863.0,10.14,3035.23,0.898,0.316,0.768,5270.39,0.7837
RTE_020357,2026-02-10 23:57:56,SHP_004528,CR_05,DEL,JED,Perishable,381.87,Standard,Cargolux,Winter,PER,2,3904.0,15.97,1163.75,0.758,0.263,0.619,2808.1,0.5493
RTE_018267,2026-02-10 00:14:38,SHP_004071,CR_03,HKG,JED,Valuable,51.03,Express,Cargolux,Winter,VAL,2,6279.0,22.55,145.81,0.724,0.429,0.796,2397.0,0.2932
RTE_012631,2025-05-20 08:51:09,SHP_002811,CR_04,DXB,JED,Pharmaceutical,1021.44,Express,Cargolux,Spring,ELM,1,1672.0,7.86,3096.07,0.917,0.281,0.678,5498.15,0.99
RTE_019668,2026-01-25 06:44:23,SHP_004377,CR_01,BRU,JED,Dangerous,1470.55,Standard,Cargolux,Winter,DGR,0,4496.0,10.97,2687.66,0.926,0.064,0.762,10870.39,0.7705
RTE_011140,2025-11-02 05:21:59,SHP_002486,CR_04,DEL,JED,Perishable,2800.82,Express,FedEx Express,Monsoon,PER,0,3976.0,8.38,8028.32,0.976,0.105,0.812,15696.42,0.99
RTE_009999,2025-07-18 19:15:17,SHP_002233,CR_03,NRT,JED,Pharmaceutical,1966.83,Standard,Saudia Cargo,Summer,ELM,2,9431.0,31.7,6650.42,0.802,0.352,0.639,11222.9,0.4037
RTE_007233,2025-12-21 08:05:51,SHP_001612,CR_02,SIN,JED,Valuable,359.81,Express,Singapore Airlines Cargo,Winter,VAL,1,7040.0,14.29,668.75,0.906,0.217,0.98,3548.56,0.5262
RTE_003879,2025-05-08 22:12:35,SHP_000869,CR_03,ADD,JED,Dangerous,1314.15,Express,Emirates SkyCargo,Spring,CAO,2,1767.0,11.84,4020.4,0.726,0.173,0.771,9721.58,0.3377
RTE_006913,2025-06-12 13:03:59,SHP_001544,CR_01,CDG,JED,General,756.32,Express,Turkish Cargo,Summer,GEN,0,4429.0,7.28,1356.21,0.936,0.316,0.898,6132.26,0.798
RTE_019068,2025-07-06 01:35:20,SHP_004248,CR_02,MIA,JED,Dangerous,3930.62,Standard,Cargolux,Summer,DGR,1,11669.0,23.53,7491.3,0.861,0.161,0.977,20255.31,0.5056
RTE_001703,2025-12-26 04:54:44,SHP_000378,CR_02,ORD,JED,Valuable,826.61,Standard,Saudia Cargo,Winter,VAL,0,10770.0,14.93,1614.1,0.854,0.512,0.817,6361.7,0.635
RTE_013727,2026-01-20 01:25:10,SHP_003050,CR_05,SIN,JED,Heavy,10673.82,Economy,Singapore Airlines Cargo,Winter,HEA,1,6929.0,17.95,23451.19,0.748,0.444,0.692,38773.49,0.4029
RTE_005642,2025-04-19 08:25:58,SHP_001261,CR_05,RUH,JED,Heavy,14957.65,Standard,Turkish Cargo,Spring,HEA,1,892.0,8.92,50097.19,0.853,0.116,0.664,47638.08,0.6678
RTE_018007,2025-10-19 14:57:53,SHP_004012,CR_04,DXB,JED,Dangerous,3788.11,Standard,Etihad Cargo,Monsoon,DGR,1,1620.0,12.69,7989.62,0.812,0.401,0.779,17056.98,0.4346
RTE_001125,2025-09-23 19:11:04,SHP_000244,CR_04,FRA,JED,Pharmaceutical,624.19,Express,Emirates SkyCargo,Monsoon,ELM,0,4077.0,7.38,1793.19,0.983,0.22,0.746,7693.56,0.7224
RTE_004522,2026-01-02 18:04:28,SHP_001015,CR_06,AMS,JED,Perishable,2058.09,Express,Saudia Cargo,Winter,PER,1,4513.0,11.39,4244.61,0.878,0.167,0.848,10427.44,0.8091
RTE_013004,2025-10-02 19:54:39,SHP_002893,CR_04,JNB,JED,Dangerous,2758.85,Express,Lufthansa Cargo,Monsoon,DGR,1,6479.0,14.76,8094.36,0.902,0.098,0.799,17068.51,0.7017
RTE_011216,2026-01-10 19:39:50,SHP_002504,CR_02,DEL,JED,Pharmaceutical,1745.75,Standard,Turkish Cargo,Winter,ELI,1,3863.0,13.34,4428.14,0.829,0.321,0.842,9954.46,0.2864
RTE_003542,2025-10-12 18:31:13,SHP_000796,CR_04,HKG,JED,Perishable,2284.39,Standard,FedEx Express,Monsoon,ICE,1,6416.0,16.81,7068.32,0.855,0.171,0.834,9214.83,0.4913
RTE_011472,2025-07-31 12:16:28,SHP_002556,CR_01,DXB,JED,Pharmaceutical,1188.59,Express,Cargolux,Summer,ELI,1,1526.0,8.86,2012.95,0.832,0.366,0.842,8639.29,0.5026
RTE_013178,2025-10-19 17:17:01,SHP_002931,CR_02,DXB,JED,Dangerous,1636.6,Express,Saudia Cargo,Monsoon,CAO,1,1644.0,9.06,2467.81,0.853,0.251,0.673,8672.72,0.6589
RTE_007765,2025-06-22 14:30:13,SHP_001730,CR_03,JNB,JED,Valuable,709.23,Express,Singapore Airlines Cargo,Summer,VAL,0,6441.0,8.69,1094.8,0.917,0.341,0.589,6091.48,0.8917
RTE_020019,2025-09-21 13:09:10,SHP_004454,CR_03,AMS,JED,Perishable,832.77,Standard,FedEx Express,Monsoon,FRO,2,4724.0,18.12,2426.09,0.818,0.358,0.633,6332.74,0.4544
RTE_009764,2025-07-25 00:51:55,SHP_002180,CR_03,DEL,JED,General,1050.93,Standard,Singapore Airlines Cargo,Summer,GEN,0,3810.0,9.48,2713.79,0.943,0.152,0.741,4575.63,0.9636
RTE_015824,2025-10-30 12:59:16,SHP_003514,CR_03,DXB,JED,Perishable,2434.85,Express,Etihad Cargo,Monsoon,FRO,0,1689.0,3.4,7241.46,0.92,0.47,0.77,13620.78,0.7037
RTE_012308,2025-10-04 11:05:40,SHP_002738,CR_04,IST,JED,General,1719.78,Standard,Etihad Cargo,Monsoon,GEN,1,2403.0,11.18,4720.04,0.876,0.179,0.758,7045.28,0.6127
RTE_017423,2025-10-20 00:29:56,SHP_003882,CR_02,ICN,JED,Pharmaceutical,617.42,Express,Qatar Airways Cargo,Monsoon,ELM,2,8513.0,23.86,1897.06,0.774,0.393,0.527,5805.68,0.4573
RTE_020755,2025-07-28 03:27:24,SHP_004615,CR_03,ATL,JED,Heavy,10088.82,Economy,Emirates SkyCargo,Summer,HEA,1,11162.0,24.39,17531.15,0.787,0.241,0.882,42178.42,0.4074
RTE_002212,2025-09-11 06:07:25,SHP_000493,CR_06,JFK,JED,Dangerous,2024.26,Express,Saudia Cargo,Monsoon,CAO,1,10271.0,18.68,6334.58,0.898,0.156,0.727,13662.28,0.7824
RTE_014069,2025-09-14 16:59:56,SHP_003126,CR_05,MAD,JED,Pharmaceutical,1845.12,Express,Etihad Cargo,Monsoon,ELI,0,4719.0,8.46,5120.33,0.979,0.144,0.933,13673.42,0.7592
RTE_014923,2025-03-18 03:50:53,SHP_003313,CR_03,ADD,JED,Dangerous,1668.51,Standard,Qatar Airways Cargo,Spring,CAO,1,1889.0,8.99,2800.31,0.811,0.184,0.793,6793.81,0.6067
RTE_011613,2025-03-14 08:47:20,SHP_002587,CR_03,MIA,JED,General,4424.75,Standard,Lufthansa Cargo,Spring,GEN,0,11664.0,15.52,14501.53,0.921,0.348,0.67,21108.79,0.8318
RTE_003134,2026-01-10 02:42:09,SHP_000702,CR_02,PVG,JED,General,3320.43,Express,Cargolux,Winter,GEN,2,8153.0,18.86,8278.35,0.831,0.093,0.927,16224.83,0.3919
RTE_013229,2025-04-01 17:41:21,SHP_002942,CR_03,ATL,JED,Heavy,2227.02,Express,UPS Airlines,Spring,HEA,1,11128.0,18.69,3270.36,0.9,0.083,0.952,14816.0,0.6387
RTE_007973,2025-05-06 02:31:54,SHP_001776,CR_04,DEL,JED,Pharmaceutical,659.14,Express,FedEx Express,Spring,ELI,0,3888.0,5.84,1175.77,0.965,0.374,0.957,6855.42,0.704
RTE_015985,2025-10-04 04:37:09,SHP_003552,CR_05,JFK,JED,Heavy,6821.55,Standard,FedEx Express,Monsoon,HEA,1,10165.0,23.01,14589.11,0.862,0.091,0.702,29981.17,0.528
RTE_020975,2025-05-31 15:15:16,SHP_004666,CR_03,JNB,JED,Pharmaceutical,1808.08,Standard,Qatar Airways Cargo,Spring,ELM,1,6369.0,16.59,3672.9,0.818,0.319,0.88,8104.2,0.7968
RTE_005939,2025-09-06 19:49:17,SHP_001327,CR_04,AUH,JED,Pharmaceutical,304.6,Express,Turkish Cargo,Monsoon,ELI,1,1541.0,8.85,750.82,0.89,0.081,0.912,5575.8,0.4508
RTE_004321,2025-08-18 11:11:58,SHP_000969,CR_01,LHR,JED,Perishable,939.92,Express,Qatar Airways Cargo,Summer,PER,2,4805.0,16.58,1841.5,0.783,0.516,0.765,8191.75,0.152
RTE_010033,2025-11-07 00:37:50,SHP_002240,CR_04,DOH,JED,Perishable,2995.76,Express,Etihad Cargo,Monsoon,ICE,0,1333.0,4.7,6807.41,0.953,0.576,0.851,14989.29,0.671
RTE_015602,2025-07-04 23:31:39,SHP_003465,CR_02,JFK,JED,Dangerous,3130.31,Standard,FedEx Express,Summer,CAO,0,10095.0,13.55,6677.76,0.906,0.347,0.792,19711.45,0.7786
RTE_002108,2025-05-18 20:58:59,SHP_000469,CR_02,AUH,JED,Perishable,1792.41,Express,Saudia Cargo,Spring,FRO,1,1793.0,8.62,3161.1,0.927,0.231,0.801,7625.65,0.802
RTE_017495,2025-12-04 06:26:15,SHP_003897,CR_03,IST,JED,Heavy,11040.67,Express,Qatar Airways Cargo,Winter,HEA,0,2322.0,4.87,30550.19,0.962,0.11,0.76,59498.39,0.858
RTE_009378,2025-07-10 07:40:12,SHP_002094,CR_01,PVG,JED,Dangerous,3119.32,Economy,Lufthansa Cargo,Summer,DGR,1,8018.0,21.09,4747.34,0.829,0.319,0.789,13527.18,0.6159
RTE_003035,2025-12-21 22:39:25,SHP_000681,CR_02,MAD,JED,Pharmaceutical,803.21,Express,Emirates SkyCargo,Winter,ELI,1,4541.0,11.3,1291.29,0.871,0.615,0.731,6091.32,0.6646
RTE_012545,2025-04-04 11:04:37,SHP_002792,CR_05,DOH,JED,Valuable,352.02,Express,Emirates SkyCargo,Spring,VAL,0,1343.0,3.08,954.86,0.941,0.47,0.7,6161.13,0.7114
RTE_016983,2025-12-10 20:30:33,SHP_003779,CR_02,ORD,JED,Valuable,825.31,Express,UPS Airlines,Winter,VAL,0,10720.0,15.45,2864.56,0.928,0.239,0.604,7457.98,0.9569
RTE_007063,2025-06-15 05:15:24,SHP_001575,CR_05,MIA,JED,Heavy,9504.19,Economy,FedEx Express,Summer,HEA,0,11753.0,19.17,31155.98,0.913,0.221,0.733,45171.62,0.8027
RTE_004664,2025-06-02 18:08:00,SHP_001044,CR_05,AMS,JED,Heavy,7291.99,Standard,Lufthansa Cargo,Summer,HEA,1,4586.0,10.94,24412.94,0.862,0.07,0.745,29525.24,0.5725
RTE_014712,2025-12-31 22:00:37,SHP_003266,CR_06,NBO,JED,Perishable,1638.45,Standard,Lufthansa Cargo,Winter,ICE,0,2756.0,6.92,4033.13,0.989,0.037,0.884,8204.72,0.7619
RTE_011479,2026-02-06 18:12:05,SHP_002557,CR_02,AUH,JED,Perishable,61.66,Economy,Saudia Cargo,Winter,PER,0,1685.0,5.33,195.66,0.905,0.498,0.811,1176.3,0.99
RTE_017663,2026-01-17 01:52:29,SHP_003933,CR_01,FRA,JED,Perishable,1765.41,Express,Lufthansa Cargo,Winter,PER,1,4058.0,11.86,2961.46,0.878,0.343,0.773,10203.91,0.6341
RTE_002368,2026-02-01 07:43:33,SHP_000529,CR_03,DEL,JED,Perishable,1000.37,Standard,UPS Airlines,Winter,PER,0,3799.0,7.81,3292.36,0.93,0.301,0.802,4633.2,0.9472
RTE_020094,2025-03-20 00:20:40,SHP_004471,CR_03,MIA,JED,Heavy,3192.54,Standard,Singapore Airlines Cargo,Spring,HEA,0,11510.0,19.39,7036.88,0.896,0.349,0.743,18345.11,0.8365
RTE_009722,2025-10-22 14:16:13,SHP_002171,CR_03,BOM,JED,Perishable,1663.96,Economy,FedEx Express,Monsoon,FRO,0,3940.0,9.3,4232.44,0.936,0.139,0.706,9709.38,0.7458
RTE_013507,2025-09-20 13:25:09,SHP_003005,CR_04,DOH,JED,General,833.57,Economy,Etihad Cargo,Monsoon,GEN,0,1371.0,5.03,2678.29,0.9,0.121,0.72,5859.46,0.695
RTE_000441,2026-02-05 04:17:49,SHP_000095,CR_01,MIA,JED,Pharmaceutical,1330.26,Express,Emirates SkyCargo,Winter,ELM,1,11471.0,18.44,2222.33,0.896,0.267,0.88,10117.44,0.438
RTE_019333,2025-08-26 03:28:43,SHP_004304,CR_03,IST,JED,Dangerous,2021.8,Economy,Etihad Cargo,Summer,CAO,1,2556.0,13.04,4142.19,0.806,0.389,0.697,10780.8,0.2985
RTE_018890,2025-11-29 12:02:17,SHP_004210,CR_02,NBO,JED,General,1468.57,Standard,Cargolux,Monsoon,GEN,2,2718.0,17.39,4067.25,0.815,0.44,0.868,5462.06,0.4582
RTE_014010,2025-11-26 03:20:49,SHP_003114,CR_01,CAI,JED,Pharmaceutical,1450.16,Standard,Cargolux,Monsoon,ELI,1,1243.0,10.43,2475.6,0.827,0.345,0.691,5293.42,0.3294
RTE_000833,2025-12-08 10:54:49,SHP_000181,CR_01,LHR,JED,Dangerous,3174.44,Express,Etihad Cargo,Winter,DGR,0,4745.0,9.76,8470.38,0.981,0.196,0.513,20532.74,0.9086
RTE_018356,2025-11-12 16:35:15,SHP_004091,CR_03,KWI,JED,General,2262.03,Express,Turkish Cargo,Monsoon,GEN,2,1290.0,14.04,6378.76,0.808,0.042,0.826,8173.72,0.4717
RTE_003065,2025-12-29 15:13:08,SHP_000687,CR_03,DOH,JED,Valuable,467.93,Express,Turkish Cargo,Winter,VAL,2,1240.0,13.79,1121.78,0.778,0.092,0.856,6182.07,0.1961
RTE_007715,2025-07-09 19:18:33,SHP_001719,CR_02,AUH,JED,Valuable,415.44,Express,Etihad Cargo,Summer,VAL,0,1582.0,4.57,1022.35,0.958,0.288,0.761,3485.63,0.8631
RTE_002588,2025-09-26 11:48:48,SHP_000580,CR_04,CAI,JED,Valuable,929.74,Standard,Saudia Cargo,Monsoon,VAL,0,1200.0,5.84,2904.53,0.966,0.149,0.675,8274.29,0.678
RTE_001225,2025-10-10 04:25:35,SHP_000267,CR_04,NRT,JED,Dangerous,2760.88,Standard,Cargolux,Monsoon,DGR,2,9590.0,27.65,5887.0,0.683,0.402,0.893,12177.43,0.3182
RTE_020340,2025-12-16 08:36:38,SHP_004525,CR_02,ATL,JED,Perishable,355.07,Standard,Singapore Airlines Cargo,Winter,FRO,1,11254.0,22.75,502.2,0.852,0.041,0.756,2736.66,0.4851
RTE_002593,2025-09-04 21:09:30,SHP_000581,CR_04,NBO,JED,Dangerous,1903.11,Economy,Singapore Airlines Cargo,Monsoon,DGR,0,2741.0,6.68,6795.3,0.91,0.169,0.39,10927.46,0.8803
RTE_003248,2025-06-13 14:49:26,SHP_000728,CR_01,PVG,JED,Perishable,1347.67,Standard,UPS Airlines,Summer,FRO,0,8049.0,14.04,2225.02,0.962,0.055,0.63,10311.89,0.8483
RTE_006850,2026-02-18 18:51:44,SHP_001530,CR_02,CAI,JED,Heavy,2920.15,Standard,Turkish Cargo,Winter,HEA,1,1139.0,11.27,5903.25,0.831,0.502,0.744,13176.02,0.3458
RTE_008024,2025-12-27 09:05:18,SHP_001789,CR_02,LAX,JED,Perishable,2607.41,Express,FedEx Express,Winter,PER,0,13433.0,18.41,7170.95,0.981,0.022,0.585,18959.54,0.7871
RTE_015269,2026-01-27 23:34:48,SHP_003391,CR_02,PVG,JED,Pharmaceutical,1312.74,Standard,Etihad Cargo,Winter,ELI,0,8130.0,15.14,3804.86,0.879,0.626,0.661,8342.74,0.6536
RTE_014013,2025-08-15 10:17:47,SHP_003115,CR_01,CDG,JED,Perishable,2340.82,Standard,Turkish Cargo,Summer,ICE,2,4393.0,15.31,7038.1,0.817,0.091,0.612,9207.55,0.6846
RTE_014724,2026-01-11 21:19:31,SHP_003269,CR_01,CDG,JED,Heavy,13358.2,Express,Turkish Cargo,Winter,HEA,1,4508.0,15.34,28529.89,0.878,0.025,0.835,64455.4,0.3662
RTE_016405,2025-09-08 00:03:28,SHP_003649,CR_02,AUH,JED,General,2123.47,Express,Lufthansa Cargo,Monsoon,GEN,1,1493.0,9.34,5207.88,0.854,0.32,0.551,11412.7,0.5519
RTE_019888,2025-12-01 06:51:54,SHP_004424,CR_04,NRT,JED,General,1084.87,Economy,Etihad Cargo,Winter,GEN,0,9626.0,19.77,2040.35,0.889,0.426,0.603,8158.57,0.4878
RTE_002692,2025-08-03 22:51:10,SHP_000604,CR_04,MIA,JED,Perishable,2085.78,Economy,Singapore Airlines Cargo,Summer,PER,0,11659.0,20.08,5665.47,0.91,0.429,0.788,12704.19,0.7569
RTE_013485,2025-05-25 20:20:56,SHP_003000,CR_02,ADD,JED,Heavy,13695.25,Economy,Emirates SkyCargo,Spring,HEA,0,1673.0,5.0,38529.11,0.921,0.082,0.675,46733.58,0.8056
RTE_012781,2025-07-05 05:24:32,SHP_002846,CR_04,SIN,JED,Pharmaceutical,173.19,Standard,Turkish Cargo,Summer,ELI,1,7062.0,17.37,483.55,0.84,0.46,0.706,1418.58,0.4132
RTE_010442,2025-12-25 14:16:41,SHP_002327,CR_04,DXB,JED,Pharmaceutical,1796.02,Economy,Qatar Airways Cargo,Winter,ELM,1,1656.0,11.97,3511.52,0.872,0.092,0.622,9231.44,0.4251
RTE_016400,2025-07-18 17:25:51,SHP_003648,CR_01,FRA,JED,Perishable,2021.7,Express,Singapore Airlines Cargo,Summer,FRO,1,4272.0,13.52,4182.55,0.877,0.207,0.805,11427.87,0.3758
RTE_020887,2025-05-22 11:20:55,SHP_004646,CR_03,MAD,JED,General,2717.0,Standard,Emirates SkyCargo,Spring,GEN,0,4457.0,8.94,5168.4,0.956,0.02,0.931,12499.86,0.497
RTE_017692,2025-07-17 23:59:44,SHP_003939,CR_02,BOM,JED,Perishable,2790.75,Standard,Emirates SkyCargo,Summer,FRO,1,3957.0,12.51,4141.43,0.817,0.221,0.697,10625.6,0.6794
RTE_015333,2025-04-27 22:43:16,SHP_003406,CR_02,DOH,JED,Perishable,1003.77,Standard,Turkish Cargo,Spring,ICE,1,1269.0,12.69,2929.25,0.835,0.216,0.879,4876.42,0.5301
RTE_017273,2025-04-16 08:29:39,SHP_003846,CR_03,NRT,JED,Perishable,2557.29,Express,Cargolux,Spring,PER,1,9556.0,18.7,8978.14,0.923,0.081,0.666,15623.36,0.73
RTE_011842,2025-07-09 12:29:24,SHP_002637,CR_03,LAX,JED,Dangerous,1997.75,Express,Singapore Airlines Cargo,Summer,CAO,2,13509.0,28.91,4829.13,0.827,0.142,0.749,12783.32,0.4501
RTE_016140,2025-08-03 13:56:23,SHP_003589,CR_03,DEL,JED,Heavy,11500.15,Economy,Turkish Cargo,Summer,HEA,1,3954.0,16.31,39507.88,0.748,0.595,0.585,37082.66,0.4598
RTE_009149,2025-12-06 08:13:18,SHP_002039,CR_01,JNB,JED,General,2720.63,Standard,FedEx Express,Winter,GEN,0,6443.0,13.43,8988.73,0.944,0.189,0.661,12623.97,0.7998
RTE_018676,2025-05-10 03:01:32,SHP_004163,CR_04,LAX,JED,General,500.31,Standard,Qatar Airways Cargo,Spring,GEN,1,13353.0,25.64,993.19,0.904,0.093,0.562,5788.79,0.8569
RTE_013935,2025-12-22 14:40:34,SHP_003096,CR_02,SIN,JED,General,3910.82,Economy,Singapore Airlines Cargo,Winter,GEN,1,6997.0,20.31,9020.57,0.806,0.357,0.761,13405.18,0.1184
RTE_018311,2025-11-05 17:24:59,SHP_004081,CR_02,NRT,JED,Heavy,14375.79,Economy,UPS Airlines,Monsoon,HEA,1,9603.0,24.34,19785.78,0.831,0.109,0.798,54906.03,0.3611
RTE_009553,2025-09-29 04:12:11,SHP_002132,CR_05,HKG,JED,Pharmaceutical,1972.0,Express,Turkish Cargo,Monsoon,ELI,1,6283.0,11.98,6050.72,0.854,0.272,0.815,11321.32,0.6196
RTE_003197,2025-07-17 06:49:10,SHP_000716,CR_05,RUH,JED,General,1136.71,Express,Cargolux,Summer,GEN,2,792.0,8.33,2250.74,0.825,0.224,0.812,4471.84,0.3962
RTE_010230,2025-05-29 02:34:39,SHP_002283,CR_01,RUH,JED,Pharmaceutical,1912.76,Standard,Turkish Cargo,Spring,ELI,1,734.0,6.3,4375.13,0.831,0.554,0.778,7310.92,0.9723
RTE_019018,2025-03-21 20:20:53,SHP_004237,CR_02,LHR,JED,Heavy,11038.35,Standard,Lufthansa Cargo,Spring,HEA,0,4678.0,9.81,25113.79,0.926,0.654,0.731,51139.33,0.1107
RTE_000487,2025-08-08 08:32:35,SHP_000106,CR_01,MAD,JED,General,993.8,Standard,FedEx Express,Summer,GEN,2,4482.0,19.63,2217.01,0.727,0.345,0.495,3656.08,0.3856
RTE_000371,2025-03-02 19:31:10,SHP_000080,CR_02,FRA,JED,Heavy,4592.39,Standard,Lufthansa Cargo,Spring,HEA,1,4126.0,11.67,7354.18,0.821,0.397,0.839,19941.07,0.319
RTE_014164,2026-02-27 23:14:35,SHP_003146,CR_05,NBO,JED,Dangerous,1088.3,Express,Emirates SkyCargo,Winter,DGR,0,2658.0,6.71,2194.71,0.985,0.132,0.811,8627.54,0.6932
RTE_000784,2025-10-04 02:30:23,SHP_000170,CR_03,KWI,JED,General,3047.84,Standard,Lufthansa Cargo,Monsoon,GEN,1,1228.0,9.62,4158.89,0.863,0.256,0.832,10113.8,0.496
RTE_006597,2026-02-11 00:29:18,SHP_001472,CR_03,BRU,JED,Dangerous,3279.35,Express,Emirates SkyCargo,Winter,CAO,0,4393.0,8.07,7236.09,0.963,0.158,0.772,20674.09,0.8552
RTE_014797,2025-06-19 05:41:51,SHP_003284,CR_03,KWI,JED,Dangerous,3651.62,Express,Emirates SkyCargo,Summer,DGR,2,1420.0,17.05,5317.0,0.805,0.082,0.799,19289.64,0.3419
RTE_011271,2026-02-06 05:38:18,SHP_002515,CR_01,ICN,JED,Dangerous,2660.6,Express,Lufthansa Cargo,Winter,CAO,0,8598.0,11.79,7079.98,0.935,0.462,0.695,22846.21,0.71
RTE_015468,2025-05-02 14:57:59,SHP_003433,CR_06,CDG,JED,General,4197.11,Economy,Lufthansa Cargo,Spring,GEN,1,4349.0,12.7,12908.67,0.824,0.335,0.823,14568.66,0.4606
RTE_020426,2026-01-12 17:33:17,SHP_004545,CR_02,LAX,JED,Pharmaceutical,1345.3,Express,FedEx Express,Winter,ELM,0,13397.0,19.6,4472.0,0.962,0.361,0.695,14444.63,0.8811
RTE_003239,2026-01-23 05:25:51,SHP_000726,CR_02,MIA,JED,Dangerous,2670.04,Standard,Qatar Airways Cargo,Winter,CAO,1,11540.0,22.48,7717.16,0.849,0.216,0.713,14503.67,0.3975
RTE_016201,2025-09-20 17:36:49,SHP_003603,CR_05,NBO,JED,Valuable,424.21,Express,UPS Airlines,Monsoon,VAL,1,2666.0,11.89,1002.14,0.873,0.12,0.677,4683.86,0.4684
RTE_000874,2026-01-23 22:00:17,SHP_000190,CR_03,MIA,JED,Valuable,349.3,Standard,Singapore Airlines Cargo,Winter,VAL,0,11480.0,15.73,581.65,0.929,0.309,0.852,4650.17,0.5677
RTE_013913,2026-02-15 05:52:04,SHP_003092,CR_02,ATL,JED,Valuable,338.52,Express,FedEx Express,Winter,VAL,2,11198.0,29.33,939.69,0.879,0.285,0.884,2576.29,0.4452
RTE_015151,2025-12-16 00:19:06,SHP_003367,CR_01,MIA,JED,Perishable,1039.97,Standard,Cargolux,Winter,PER,0,11612.0,19.25,1442.27,0.933,0.328,0.758,9064.74,0.6104
RTE_002048,2025-03-04 20:03:14,SHP_000456,CR_02,NBO,JED,Heavy,4166.65,Standard,Lufthansa Cargo,Spring,HEA,1,2644.0,11.98,9873.82,0.831,0.301,0.82,15459.27,0.3119
RTE_000105,2025-12-15 22:26:14,SHP_000024,CR_01,JNB,JED,Valuable,806.19,Standard,FedEx Express,Winter,VAL,0,6433.0,12.03,2643.49,0.912,0.305,0.795,8566.98,0.8259
RTE_014267,2025-07-28 01:05:39,SHP_003168,CR_05,CAI,JED,Pharmaceutical,678.97,Standard,Saudia Cargo,Summer,ELI,0,1204.0,6.11,1574.38,0.965,0.251,0.606,6773.9,0.8622
RTE_015569,2025-10-14 12:00:06,SHP_003457,CR_01,BOM,JED,Valuable,142.86,Express,Saudia Cargo,Monsoon,VAL,0,3909.0,6.84,195.04,0.895,0.5,0.764,2792.81,0.9692
RTE_001916,2025-07-19 11:00:48,SHP_000426,CR_04,FRA,JED,Valuable,585.4,Express,FedEx Express,Summer,VAL,0,4223.0,8.26,1619.9,0.96,0.465,0.712,4580.58,0.99
